id,key,value,type 
316755269,highway,tertiary,regular
316755270,name,梳子桥路,regular
316755270,highway,tertiary,regular
316755272,highway,tertiary,regular
316851974,oneway,yes,regular
316851974,highway,tertiary_link,regular
317138964,highway,footway,regular
317138965,highway,footway,regular
317138966,highway,footway,regular
317138967,highway,footway,regular
317684312,highway,residential,regular
317684313,highway,residential,regular
317684314,highway,residential,regular
317684315,highway,residential,regular
317684316,highway,residential,regular
317684317,highway,residential,regular
317684318,highway,residential,regular
317684319,highway,residential,regular
317684320,highway,residential,regular
317684321,highway,residential,regular
317684322,highway,residential,regular
317684323,highway,residential,regular
318412473,oneway,yes,regular
318412473,source,bing,regular
318412473,highway,motorway_link,regular
318412475,ref,G107,regular
318412475,name,解放大道,regular
318412475,oneway,yes,regular
318412475,source,bing,regular
318412475,highway,primary,regular
318412478,oneway,yes,regular
318412478,source,bing,regular
318412478,highway,motorway_link,regular
318412479,oneway,yes,regular
318412479,highway,primary,regular
318412480,name,諶家磯大道,regular
318412480,oneway,yes,regular
318412480,source,bing,regular
318412480,highway,primary,regular
318412482,layer,2,regular
318412482,bridge,yes,regular
318412482,source,bing,regular
318412482,highway,primary_link,regular
318412483,layer,2,regular
318412483,bridge,yes,regular
318412483,oneway,yes,regular
318412483,highway,primary,regular
318412484,layer,2,regular
318412484,bridge,yes,regular
318412484,oneway,yes,regular
318412484,source,bing,regular
318412484,highway,primary,regular
318412485,layer,2,regular
318412485,bridge,yes,regular
318412485,oneway,yes,regular
318412485,source,bing,regular
318412485,highway,motorway_link,regular
318412486,layer,2,regular
318412486,bridge,yes,regular
318412486,oneway,yes,regular
318412486,source,bing,regular
318412486,highway,motorway_link,regular
318412487,name,鄂江左,regular
318412487,highway,tertiary,regular
318412487,embankment,yes,regular
318412488,source,bing,regular
318412488,highway,primary_link,regular
318412489,source,bing,regular
318412489,highway,primary_link,regular
318412490,oneway,yes,regular
318412490,source,bing,regular
318412490,highway,primary_link,regular
318412491,oneway,yes,regular
318412491,source,bing,regular
318412491,highway,motorway_link,regular
318412492,oneway,yes,regular
318412492,source,bing,regular
318412492,highway,motorway_link,regular
318412493,oneway,yes,regular
318412493,source,bing,regular
318412493,highway,motorway_link,regular
318412494,gauge,1435,regular
318412494,usage,main,regular
318412494,source,Bing aerial imagery,regular
318412494,railway,rail,regular
318412494,voltage,25000,regular
318412494,frequency,50,regular
318412494,electrified,contact_line,regular
318412495,gauge,1435,regular
318412495,layer,2,regular
318412495,usage,main,regular
318412495,bridge,yes,regular
318412495,source,Bing aerial imagery,regular
318412495,railway,rail,regular
318412495,voltage,25000,regular
318412495,frequency,50,regular
318412495,electrified,contact_line,regular
318412496,gauge,1435,regular
318412496,layer,1,regular
318412496,usage,main,regular
318412496,bridge,yes,regular
318412496,railway,rail,regular
318412496,voltage,25000,regular
318412496,frequency,50,regular
318412496,highspeed,yes,regular
318412496,electrified,contact_line,regular
318412496,traffic_mode,passenger,railway
318412497,gauge,1435,regular
318412497,layer,1,regular
318412497,usage,main,regular
318412497,bridge,yes,regular
318412497,railway,rail,regular
318412497,voltage,25000,regular
318412497,frequency,50,regular
318412497,highspeed,yes,regular
318412497,electrified,contact_line,regular
318412497,traffic_mode,passenger,railway
320695534,highway,residential,regular
320760695,name,光迅科技研发大楼,regular
320760695,smoking,no,regular
320760695,website,http://www.accelink.com,regular
320760695,building,commercial,regular
320760695,city,武汉市江夏区,addr
320760695,street,谭湖路,addr
320760695,housenumber,1号,addr
320760760,area,yes,regular
320760760,name,祥和苑,regular
321205670,name,武汉轨道交通一号线,regular
321205670,layer,2,regular
321205670,bridge,viaduct,regular
321205670,source,"http://en.wikipedia.org/wiki/Line_1,_Wuhan_Metro",regular
321205670,railway,subway,regular
321205670,voltage,750,regular
321205670,frequency,0,regular
321205670,designation,Wuhan Metro Line 1,regular
321205670,electrified,rail,regular
321205671,name,武汉轨道交通一号线,regular
321205671,layer,3,regular
321205671,bridge,viaduct,regular
321205671,source,"http://en.wikipedia.org/wiki/Line_1,_Wuhan_Metro",regular
321205671,railway,subway,regular
321205671,voltage,750,regular
321205671,frequency,0,regular
321205671,designation,Wuhan Metro Line 1,regular
321205671,electrified,rail,regular
321212482,bridge,viaduct,regular
321212482,designation,Wuhan Metro Line 1,regular
321212482,electrified,rail,regular
321212482,frequency,0,regular
321212482,layer,3,regular
321212482,name,武汉轨道交通一号线,regular
321212482,railway,subway,regular
321212482,service,yard,regular
321212482,source,"http://en.wikipedia.org/wiki/Line_1,_Wuhan_Metro",regular
321212482,voltage,750,regular
321212486,name,武汉轨道交通一号线,regular
321212486,layer,3,regular
321212486,bridge,viaduct,regular
321212486,source,"http://en.wikipedia.org/wiki/Line_1,_Wuhan_Metro",regular
321212486,railway,subway,regular
321212486,voltage,750,regular
321212486,frequency,0,regular
321212486,designation,Wuhan Metro Line 1,regular
321212486,electrified,rail,regular
321212488,name,武漢地鐵2號線,regular
321212488,gauge,1435,regular
321212488,layer,-1,regular
321212488,tunnel,yes,regular
321212488,railway,subway,regular
321212488,voltage,750,regular
321212488,designation,Wuhan Metro Line 2,regular
321212488,electrified,rail,regular
322816221,ref,S111,regular
322816221,name,汉施公路,regular
322816221,lanes,2,regular
322816221,layer,1,regular
322816221,bridge,yes,regular
322816221,oneway,yes,regular
322816221,source,Bing,regular
322816221,highway,primary,regular
322816222,ref,S111,regular
322816222,name,汉施公路,regular
322816222,lanes,3,regular
322816222,oneway,yes,regular
322816222,source,Bing,regular
322816222,highway,primary,regular
322816223,highway,tertiary,regular
322816223,man_made,dyke,regular
322816223,embankment,yes,regular
322816224,highway,residential,regular
322816225,highway,unclassified,regular
322816226,highway,residential,regular
322816227,gauge,1435,regular
322816227,layer,1,regular
322816227,usage,main,regular
322816227,bridge,yes,regular
322816227,source,bing,regular
322816227,railway,rail,regular
322816227,service,spur,regular
322816227,voltage,25000,regular
322816227,frequency,50,regular
322816227,electrified,contact_line,regular
322816228,gauge,1435,regular
322816228,layer,2,regular
322816228,usage,main,regular
322816228,bridge,yes,regular
322816228,railway,rail,regular
322816228,voltage,25000,regular
322816228,frequency,50,regular
322816228,highspeed,yes,regular
322816228,electrified,contact_line,regular
322816228,traffic_mode,passenger,railway
322816229,railway,rail,regular
322816229,service,spur,regular
322816230,gauge,1435,regular
322816230,layer,2,regular
322816230,usage,main,regular
322816230,bridge,yes,regular
322816230,railway,rail,regular
322816230,voltage,25000,regular
322816230,frequency,50,regular
322816230,highspeed,yes,regular
322816230,electrified,contact_line,regular
322816230,traffic_mode,passenger,railway
322816231,layer,1,regular
322816231,bridge,yes,regular
322816231,railway,rail,regular
322816231,service,spur,regular
322816232,gauge,1435,regular
322816232,source,bing,regular
322816232,railway,rail,regular
322816232,service,yard,regular
322816232,voltage,25000,regular
322816232,frequency,50,regular
322816232,electrified,contact_line,regular
322816233,gauge,1435,regular
322816233,usage,main,regular
322816233,source,bing,regular
322816233,railway,rail,regular
322816233,service,spur,regular
322816233,voltage,25000,regular
322816233,frequency,50,regular
322816233,electrified,contact_line,regular
322816234,waterway,canal,regular
322816235,waterway,canal,regular
322816236,waterway,river,regular
323114321,source,bing,regular
323114321,natural,water,regular
323203757,barrier,hedge,regular
323804306,highway,primary,regular
323804311,waterway,canal,regular
323812342,highway,secondary,regular
324553719,name,武九客运专线,regular
324553719,gauge,1435,regular
324553719,usage,main,regular
324553719,railway,rail,regular
324553719,voltage,25000,regular
324553719,maxspeed,250,regular
324553719,frequency,50,regular
324553719,highspeed,yes,regular
324553719,electrified,contact_line,regular
325089114,highway,service,regular
325089115,highway,service,regular
325089599,highway,service,regular
325089600,highway,residential,regular
325089601,highway,service,regular
325089602,highway,service,regular
325089603,highway,residential,regular
325089604,highway,service,regular
325089605,highway,service,regular
325089606,highway,service,regular
325089607,highway,service,regular
325089608,highway,service,regular
325089609,highway,residential,regular
326459398,highway,tertiary,regular
326459399,highway,tertiary,regular
326459401,highway,secondary,regular
326459403,highway,tertiary,regular
327088469,source,bing,regular
327088469,natural,water,regular
327088472,source,bing,regular
327088472,natural,water,regular
327088475,source,bing,regular
327088475,natural,water,regular
327088476,source,https://upload.wikimedia.org/wikipedia/commons/5/5d/Administrative_Division_Ezhou.png,regular
327088476,boundary,administrative,regular
327088476,admin_level,6,regular
327088478,source,bing,regular
327088478,natural,water,regular
327088479,admin_level,6,regular
327088479,boundary,administrative,regular
327088479,source,https://upload.wikimedia.org/wikipedia/commons/5/5d/Administrative_Division_Ezhou.png,regular
327088480,source,bing,regular
327088480,natural,water,regular
327088481,source,bing,regular
327088481,natural,water,regular
327088482,source,bing,regular
327088482,natural,water,regular
327088483,source,bing,regular
327088483,natural,water,regular
327088485,source,bing,regular
327088485,natural,water,regular
327088487,admin_level,6,regular
327088487,boundary,administrative,regular
327088487,source,https://upload.wikimedia.org/wikipedia/commons/5/5d/Administrative_Division_Ezhou.png,regular
327088488,source,bing,regular
327088488,natural,water,regular
327088489,source,bing,regular
327088489,natural,water,regular
327088490,source,bing,regular
327088490,natural,water,regular
327088491,boundary,administrative,regular
327088491,admin_level,5,regular
327088493,source,bing,regular
327088493,landuse,residential,regular
327088494,source,bing,regular
327088494,landuse,residential,regular
327755696,name,京广客运专线,regular
327755696,gauge,1435,regular
327755696,layer,1,regular
327755696,usage,main,regular
327755696,bridge,yes,regular
327755696,railway,rail,regular
327755696,voltage,25000,regular
327755696,maxspeed,350,regular
327755696,frequency,50,regular
327755696,highspeed,yes,regular
327755696,electrified,contact_line,regular
327755696,traffic_mode,passenger,railway
327755697,name,京广客运专线,regular
327755697,gauge,1435,regular
327755697,usage,main,regular
327755697,railway,rail,regular
327755697,voltage,25000,regular
327755697,maxspeed,350,regular
327755697,frequency,50,regular
327755697,highspeed,yes,regular
327755697,electrified,contact_line,regular
327755697,traffic_mode,passenger,railway
327755698,name,京广客运专线,regular
327755698,gauge,1435,regular
327755698,usage,main,regular
327755698,railway,rail,regular
327755698,voltage,25000,regular
327755698,maxspeed,350,regular
327755698,frequency,50,regular
327755698,highspeed,yes,regular
327755698,electrified,contact_line,regular
327755698,traffic_mode,passenger,railway
327755699,name,京广客运专线,regular
327755699,gauge,1435,regular
327755699,usage,main,regular
327755699,railway,rail,regular
327755699,voltage,25000,regular
327755699,maxspeed,350,regular
327755699,frequency,50,regular
327755699,highspeed,yes,regular
327755699,electrified,contact_line,regular
327755699,traffic_mode,passenger,railway
327755700,name,京广客运专线,regular
327755700,gauge,1435,regular
327755700,layer,1,regular
327755700,usage,main,regular
327755700,bridge,yes,regular
327755700,railway,rail,regular
327755700,voltage,25000,regular
327755700,maxspeed,350,regular
327755700,frequency,50,regular
327755700,highspeed,yes,regular
327755700,electrified,contact_line,regular
327755700,traffic_mode,passenger,railway
327755704,name,京广客运专线,regular
327755704,gauge,1435,regular
327755704,layer,1,regular
327755704,usage,main,regular
327755704,bridge,yes,regular
327755704,railway,rail,regular
327755704,voltage,25000,regular
327755704,maxspeed,350,regular
327755704,frequency,50,regular
327755704,highspeed,yes,regular
327755704,electrified,contact_line,regular
327755704,traffic_mode,passenger,railway
327755708,name,京广客运专线,regular
327755708,gauge,1435,regular
327755708,usage,main,regular
327755708,railway,rail,regular
327755708,voltage,25000,regular
327755708,maxspeed,350,regular
327755708,frequency,50,regular
327755708,highspeed,yes,regular
327755708,electrified,contact_line,regular
327755708,traffic_mode,passenger,railway
329671785,lanes,2,regular
329671785,layer,1,regular
329671785,bridge,yes,regular
329671785,oneway,yes,regular
329671785,highway,motorway_link,regular
329671786,lanes,2,regular
329671786,oneway,yes,regular
329671786,highway,motorway_link,regular
329686798,oneway,yes,regular
329686798,source,Bing,regular
329686798,highway,motorway_link,regular
329686799,ref,S19,regular
329686799,name,机场二通道,regular
329686799,layer,1,regular
329686799,bridge,yes,regular
329686799,oneway,yes,regular
329686799,source,Bing,regular
329686799,highway,motorway,regular
329686800,oneway,-1,regular
329686800,source,Bing,regular
329686800,highway,motorway_link,regular
329686801,oneway,-1,regular
329686801,highway,motorway_link,regular
329686802,oneway,-1,regular
329686802,source,Bing,regular
329686802,highway,motorway_link,regular
329686803,ref,S19,regular
329686803,name,机场二通道,regular
329686803,oneway,-1,regular
329686803,highway,motorway,regular
329686804,ref,S19,regular
329686804,name,机场二通道,regular
329686804,layer,1,regular
329686804,bridge,yes,regular
329686804,oneway,yes,regular
329686804,source,Bing,regular
329686804,highway,motorway,regular
329686805,ref,S19,regular
329686805,name,机场二通道,regular
329686805,oneway,yes,regular
329686805,source,Bing,regular
329686805,highway,motorway,regular
329686806,oneway,yes,regular
329686806,source,Bing,regular
329686806,highway,service,regular
329686807,ref,S19,regular
329686807,name,机场二通道,regular
329686807,layer,1,regular
329686807,bridge,yes,regular
329686807,oneway,-1,regular
329686807,highway,motorway,regular
329686808,oneway,yes,regular
329686808,source,Bing,regular
329686808,highway,motorway_link,regular
329686809,ref,S19,regular
329686809,name,机场二通道,regular
329686809,layer,1,regular
329686809,bridge,yes,regular
329686809,oneway,yes,regular
329686809,source,Bing,regular
329686809,highway,motorway,regular
329686810,oneway,-1,regular
329686810,highway,service,regular
329686811,oneway,-1,regular
329686811,source,Bing,regular
329686811,highway,motorway_link,regular
329686814,oneway,-1,regular
329686814,highway,service,regular
329686815,ref,S19,regular
329686815,name,机场二通道,regular
329686815,oneway,yes,regular
329686815,source,Bing,regular
329686815,highway,motorway,regular
329686816,layer,1,regular
329686816,bridge,yes,regular
329686816,oneway,yes,regular
329686816,highway,motorway_link,regular
329686817,oneway,-1,regular
329686817,source,Bing,regular
329686817,highway,motorway_link,regular
329686818,layer,1,regular
329686818,bridge,yes,regular
329686818,oneway,yes,regular
329686818,source,Bing,regular
329686818,highway,motorway_link,regular
329686820,layer,1,regular
329686820,bridge,yes,regular
329686820,oneway,-1,regular
329686820,highway,motorway_link,regular
329686821,oneway,-1,regular
329686821,source,Bing,regular
329686821,highway,motorway_link,regular
329686822,layer,1,regular
329686822,bridge,yes,regular
329686822,oneway,-1,regular
329686822,source,Bing,regular
329686822,highway,motorway_link,regular
329686823,oneway,-1,regular
329686823,highway,motorway_link,regular
329686824,oneway,yes,regular
329686824,source,Bing,regular
329686824,highway,motorway_link,regular
329686825,oneway,yes,regular
329686825,source,Bing,regular
329686825,highway,motorway_link,regular
329686826,ref,S19,regular
329686826,name,机场二通道,regular
329686826,layer,1,regular
329686826,bridge,yes,regular
329686826,oneway,-1,regular
329686826,highway,motorway,regular
329686827,layer,1,regular
329686827,bridge,yes,regular
329686827,oneway,yes,regular
329686827,source,Bing,regular
329686827,highway,motorway,regular
329686828,layer,1,regular
329686828,bridge,yes,regular
329686828,oneway,-1,regular
329686828,highway,motorway,regular
329686829,oneway,-1,regular
329686829,highway,service,regular
329686831,ref,S19,regular
329686831,name,机场二通道,regular
329686831,layer,1,regular
329686831,bridge,yes,regular
329686831,oneway,-1,regular
329686831,highway,motorway,regular
329686832,oneway,yes,regular
329686832,highway,motorway_link,regular
329686833,oneway,yes,regular
329686833,source,Bing,regular
329686833,highway,motorway_link,regular
329686834,oneway,yes,regular
329686834,source,Bing,regular
329686834,highway,service,regular
329686835,oneway,yes,regular
329686835,source,Bing,regular
329686835,highway,motorway_link,regular
329686836,layer,1,regular
329686836,bridge,yes,regular
329686836,oneway,-1,regular
329686836,highway,motorway,regular
329692281,ref,S19,regular
329692281,name,机场二通道,regular
329692281,oneway,yes,regular
329692281,source,Bing,regular
329692281,highway,motorway,regular
329692282,layer,2,regular
329692282,bridge,yes,regular
329692282,oneway,yes,regular
329692282,source,Bing,regular
329692282,highway,motorway_link,regular
329692284,ref,S19,regular
329692284,name,机场二通道,regular
329692284,layer,1,regular
329692284,bridge,yes,regular
329692284,oneway,yes,regular
329692284,source,Bing,regular
329692284,highway,motorway,regular
329692285,ref,S19,regular
329692285,name,机场二通道,regular
329692285,layer,1,regular
329692285,bridge,yes,regular
329692285,oneway,yes,regular
329692285,highway,motorway,regular
329692286,layer,1,regular
329692286,bridge,yes,regular
329692286,oneway,yes,regular
329692286,highway,motorway_link,regular
329692287,ref,S19,regular
329692287,name,机场二通道,regular
329692287,layer,1,regular
329692287,bridge,yes,regular
329692287,oneway,yes,regular
329692287,source,Bing,regular
329692287,highway,motorway,regular
329692288,ref,S19,regular
329692288,name,机场二通道,regular
329692288,layer,1,regular
329692288,bridge,yes,regular
329692288,oneway,yes,regular
329692288,highway,motorway,regular
329692289,oneway,yes,regular
329692289,highway,motorway_link,regular
329692290,ref,S19,regular
329692290,name,机场二通道,regular
329692290,layer,1,regular
329692290,bridge,yes,regular
329692290,oneway,-1,regular
329692290,highway,motorway,regular
329692291,layer,1,regular
329692291,bridge,yes,regular
329692291,oneway,yes,regular
329692291,highway,motorway_link,regular
329692292,ref,S10,regular
329692292,name,机场二通道,regular
329692292,oneway,yes,regular
329692292,highway,motorway,regular
329692293,ref,S19,regular
329692293,name,机场二通道,regular
329692293,layer,1,regular
329692293,bridge,yes,regular
329692293,oneway,yes,regular
329692293,source,Bing,regular
329692293,highway,motorway,regular
329692294,ref,S19,regular
329692294,name,机场二通道,regular
329692294,layer,1,regular
329692294,bridge,yes,regular
329692294,oneway,yes,regular
329692294,source,Bing,regular
329692294,highway,motorway,regular
329692295,oneway,yes,regular
329692295,source,Bing,regular
329692295,highway,motorway_link,regular
329692296,ref,S19,regular
329692296,name,机场二通道,regular
329692296,layer,1,regular
329692296,bridge,yes,regular
329692296,oneway,yes,regular
329692296,source,Bing,regular
329692296,highway,motorway,regular
329692297,ref,S19,regular
329692297,name,机场二通道,regular
329692297,layer,1,regular
329692297,bridge,yes,regular
329692297,oneway,-1,regular
329692297,highway,motorway,regular
329692298,oneway,yes,regular
329692298,source,Bing,regular
329692298,highway,motorway_link,regular
329692299,oneway,-1,regular
329692299,highway,motorway_link,regular
329692300,ref,S19,regular
329692300,name,机场二通道,regular
329692300,layer,1,regular
329692300,bridge,yes,regular
329692300,oneway,yes,regular
329692300,highway,motorway,regular
329692301,ref,S19,regular
329692301,name,机场二通道,regular
329692301,layer,1,regular
329692301,bridge,yes,regular
329692301,oneway,yes,regular
329692301,source,Bing,regular
329692301,highway,motorway,regular
329692302,ref,S19,regular
329692302,name,机场二通道,regular
329692302,layer,1,regular
329692302,bridge,yes,regular
329692302,oneway,yes,regular
329692302,highway,motorway,regular
329692303,layer,1,regular
329692303,bridge,yes,regular
329692303,oneway,yes,regular
329692303,source,Bing,regular
329692303,highway,motorway_link,regular
329692304,oneway,-1,regular
329692304,source,Bing,regular
329692304,highway,motorway_link,regular
329696017,ref,S19,regular
329696017,name,机场二通道,regular
329696017,layer,1,regular
329696017,bridge,yes,regular
329696017,oneway,yes,regular
329696017,source,Bing,regular
329696017,highway,motorway,regular
329696018,oneway,yes,regular
329696018,highway,motorway_link,regular
329696020,ref,S19,regular
329696020,name,机场二通道,regular
329696020,layer,1,regular
329696020,bridge,yes,regular
329696020,oneway,yes,regular
329696020,source,Bing,regular
329696020,highway,motorway,regular
329696021,ref,S19,regular
329696021,name,机场二通道,regular
329696021,lanes,3,regular
329696021,layer,1,regular
329696021,bridge,viaduct,regular
329696021,oneway,yes,regular
329696021,source,Bing,regular
329696021,highway,motorway,regular
329696022,oneway,yes,regular
329696022,source,bing,regular
329696022,highway,secondary,regular
329696023,oneway,yes,regular
329696023,highway,secondary,regular
329696024,oneway,yes,regular
329696024,source,bing,regular
329696024,highway,secondary,regular
329696025,ref,S19,regular
329696025,name,机场二通道,regular
329696025,layer,1,regular
329696025,bridge,yes,regular
329696025,oneway,yes,regular
329696025,source,Bing,regular
329696025,highway,motorway,regular
329696026,ref,S19,regular
329696026,name,机场二通道,regular
329696026,layer,1,regular
329696026,bridge,yes,regular
329696026,oneway,yes,regular
329696026,source,Bing,regular
329696026,highway,motorway,regular
329696027,oneway,yes,regular
329696027,highway,secondary,regular
329696028,ref,S19,regular
329696028,name,机场二通道,regular
329696028,layer,1,regular
329696028,bridge,yes,regular
329696028,oneway,-1,regular
329696028,highway,motorway,regular
329696029,lanes,2,regular
329696029,oneway,yes,regular
329696029,highway,secondary,regular
329696030,ref,S19,regular
329696030,name,机场二通道,regular
329696030,lanes,3,regular
329696030,layer,1,regular
329696030,bridge,viaduct,regular
329696030,oneway,yes,regular
329696030,source,Bing,regular
329696030,highway,motorway,regular
329696031,ref,S19,regular
329696031,name,机场二通道,regular
329696031,layer,1,regular
329696031,bridge,yes,regular
329696031,oneway,yes,regular
329696031,source,Bing,regular
329696031,highway,motorway,regular
329696032,ref,S19,regular
329696032,name,机场二通道,regular
329696032,layer,1,regular
329696032,bridge,yes,regular
329696032,oneway,-1,regular
329696032,highway,motorway,regular
329696034,ref,S19,regular
329696034,name,机场二通道,regular
329696034,bridge,yes,regular
329696034,oneway,-1,regular
329696034,highway,motorway,regular
329696035,ref,S19,regular
329696035,name,机场二通道,regular
329696035,layer,1,regular
329696035,bridge,yes,regular
329696035,oneway,yes,regular
329696035,highway,motorway,regular
329696036,ref,S19,regular
329696036,name,机场二通道,regular
329696036,layer,1,regular
329696036,bridge,yes,regular
329696036,oneway,-1,regular
329696036,highway,motorway,regular
329696037,oneway,yes,regular
329696037,source,bing,regular
329696037,highway,motorway_link,regular
329696038,oneway,-1,regular
329696038,highway,tertiary,regular
329696039,oneway,-1,regular
329696039,highway,secondary,regular
329778290,ref,S19,regular
329778290,name,机场二通道,regular
329778290,layer,2,regular
329778290,bridge,yes,regular
329778290,oneway,yes,regular
329778290,highway,motorway,regular
329778292,ref,S19,regular
329778292,name,机场二通道,regular
329778292,layer,1,regular
329778292,bridge,yes,regular
329778292,oneway,-1,regular
329778292,highway,motorway,regular
329778293,ref,S19,regular
329778293,name,机场二通道,regular
329778293,layer,2,regular
329778293,bridge,yes,regular
329778293,oneway,yes,regular
329778293,source,Bing,regular
329778293,highway,motorway,regular
329778294,ref,S19,regular
329778294,name,机场二通道,regular
329778294,layer,1,regular
329778294,bridge,yes,regular
329778294,oneway,yes,regular
329778294,source,Bing,regular
329778294,highway,motorway,regular
329778295,ref,S19,regular
329778295,name,机场二通道,regular
329778295,layer,2,regular
329778295,bridge,yes,regular
329778295,oneway,yes,regular
329778295,source,Bing,regular
329778295,highway,motorway,regular
329778296,ref,S19,regular
329778296,name,机场二通道,regular
329778296,layer,1,regular
329778296,bridge,yes,regular
329778296,oneway,-1,regular
329778296,highway,motorway,regular
329778297,oneway,yes,regular
329778297,highway,primary,regular
329778299,ref,S19,regular
329778299,name,机场二通道,regular
329778299,oneway,yes,regular
329778299,highway,motorway,regular
329778300,oneway,yes,regular
329778300,highway,tertiary,regular
329778301,ref,S19,regular
329778301,name,机场二通道,regular
329778301,layer,1,regular
329778301,bridge,yes,regular
329778301,oneway,yes,regular
329778301,source,Bing,regular
329778301,highway,motorway,regular
329778302,ref,S19,regular
329778302,name,机场二通道,regular
329778302,bridge,yes,regular
329778302,oneway,yes,regular
329778302,source,Bing,regular
329778302,highway,motorway,regular
329778303,oneway,yes,regular
329778303,highway,tertiary,regular
329778304,oneway,yes,regular
329778304,highway,tertiary,regular
329778305,ref,S19,regular
329778305,name,机场二通道,regular
329778305,layer,1,regular
329778305,bridge,yes,regular
329778305,oneway,yes,regular
329778305,source,Bing,regular
329778305,highway,motorway,regular
329778306,ref,S19,regular
329778306,name,机场二通道,regular
329778306,layer,1,regular
329778306,bridge,yes,regular
329778306,oneway,-1,regular
329778306,highway,motorway,regular
329778307,ref,S19,regular
329778307,name,机场二通道,regular
329778307,oneway,yes,regular
329778307,source,Bing,regular
329778307,highway,motorway,regular
329778308,ref,S19,regular
329778308,name,机场二通道,regular
329778308,layer,2,regular
329778308,bridge,yes,regular
329778308,oneway,-1,regular
329778308,highway,motorway,regular
329779968,layer,1,regular
329779968,bridge,yes,regular
329779968,oneway,yes,regular
329779968,highway,motorway_link,regular
329779969,ref,S19,regular
329779969,name,机场二通道,regular
329779969,bridge,yes,regular
329779969,oneway,-1,regular
329779969,highway,motorway,regular
329781222,layer,1,regular
329781222,bridge,yes,regular
329781222,oneway,yes,regular
329781222,source,Bing,regular
329781222,highway,motorway_link,regular
329781223,name,三环线,regular
329781223,lanes,4,regular
329781223,oneway,yes,regular
329781223,highway,motorway,regular
329781224,oneway,yes,regular
329781224,source,Bing,regular
329781224,highway,motorway_link,regular
329781225,lanes,3,regular
329781225,layer,1,regular
329781225,bridge,yes,regular
329781225,oneway,yes,regular
329781225,highway,motorway_link,regular
329781226,ref,S19,regular
329781226,name,机场二通道,regular
329781226,oneway,yes,regular
329781226,source,Bing,regular
329781226,highway,motorway,regular
329781227,name,三环线,regular
329781227,lanes,4,regular
329781227,layer,1,regular
329781227,bridge,yes,regular
329781227,oneway,yes,regular
329781227,highway,motorway,regular
329781228,lanes,3,regular
329781228,oneway,yes,regular
329781228,highway,motorway_link,regular
329781229,oneway,yes,regular
329781229,source,Bing,regular
329781229,highway,motorway_link,regular
329781294,oneway,yes,regular
329781294,source,bing,regular
329781294,highway,secondary,regular
329834605,name,二环线,regular
329834605,layer,1,regular
329834605,bridge,viaduct,regular
329834605,oneway,yes,regular
329834605,highway,trunk,regular
329834606,layer,1,regular
329834606,oneway,yes,regular
329834606,highway,tertiary_link,regular
329834607,name,发展大道,regular
329834607,oneway,yes,regular
329834607,highway,primary,regular
329834607,en,Fa Zhan Road,name
329834607,zh,发展大道,name
329834608,layer,1,regular
329834608,bridge,yes,regular
329834608,oneway,yes,regular
329834608,highway,tertiary_link,regular
329834612,oneway,yes,regular
329834612,highway,primary_link,regular
329834612,en,Fa Zhan Road,name
329834612,zh,发展大道,name
329834613,name,二环线,regular
329834613,layer,1,regular
329834613,bridge,yes,regular
329834613,oneway,yes,regular
329834613,highway,trunk,regular
330777993,name,武九客运专线,regular
330777993,gauge,1435,regular
330777993,usage,main,regular
330777993,railway,rail,regular
330777993,voltage,25000,regular
330777993,maxspeed,250,regular
330777993,frequency,50,regular
330777993,highspeed,yes,regular
330777993,electrified,contact_line,regular
331059120,name,文博路,regular
331059120,oneway,yes,regular
331059120,highway,secondary,regular
331059122,oneway,yes,regular
331059122,highway,secondary_link,regular
331059123,oneway,yes,regular
331059123,highway,service,regular
331059125,name,文博路,regular
331059125,oneway,yes,regular
331059125,highway,secondary,regular
331059127,oneway,yes,regular
331059127,highway,secondary_link,regular
331059129,oneway,yes,regular
331059129,highway,tertiary,regular
331059131,name,文博路,regular
331059131,oneway,yes,regular
331059131,highway,secondary,regular
331059132,oneway,yes,regular
331059132,highway,unclassified,regular
331059133,oneway,yes,regular
331059133,highway,secondary_link,regular
331059134,name,兴业路,regular
331059134,oneway,yes,regular
331059134,highway,secondary,regular
331060557,oneway,yes,regular
331060557,highway,unclassified,regular
331060558,oneway,yes,regular
331060558,highway,secondary_link,regular
331060559,bridge,yes,regular
331060559,oneway,yes,regular
331060559,highway,secondary_link,regular
331060561,bridge,yes,regular
331060561,oneway,yes,regular
331060561,highway,secondary_link,regular
331060562,layer,1,regular
331060562,bridge,yes,regular
331060562,oneway,yes,regular
331060562,highway,secondary_link,regular
331060563,name,中一路,regular
331060563,oneway,yes,regular
331060563,highway,primary,regular
331065068,layer,3,regular
331065068,bridge,yes,regular
331065068,oneway,yes,regular
331065068,highway,trunk_link,regular
331065069,layer,1,regular
331065069,bridge,yes,regular
331065069,oneway,yes,regular
331065069,highway,trunk_link,regular
331065070,layer,1,regular
331065070,bridge,yes,regular
331065070,oneway,yes,regular
331065070,highway,trunk_link,regular
331065071,layer,1,regular
331065071,bridge,viaduct,regular
331065071,oneway,yes,regular
331065071,highway,trunk_link,regular
331065072,name,武汉大道,regular
331065072,layer,1,regular
331065072,bridge,viaduct,regular
331065072,oneway,yes,regular
331065072,highway,trunk,regular
331065073,layer,1,regular
331065073,bridge,yes,regular
331065073,oneway,yes,regular
